candidate_archetype,exact_deck_hash,scenario,assumed_uncertain_result,major_meta_weight_total,adequately_observed_weight,low_sample_weight,unobserved_weight,uncertain_weight,adequate_observed_contribution,observed_all_weight,observed_all_contribution,scenario_result,scenario_is_assumption,adequate_major_matchups,low_sample_major_matchups,unobserved_major_matchups,meta_weight_basis,interpretation
rocket_mewtwo_spidops,2a45004015205c6f997100b0559baae28a6f00745810a4d7c83d30e31f0452c0,UNCERTAIN_AS_0_50,0.50000000,1.00000000,0.42857143,0.14285714,0.42857143,0.57142857,0.09428571,0.57142857,0.11809524,0.38000000,True,marnie_grimmsnarl,cynthia_garchomp,alakazam_psychic|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,2a45004015205c6f997100b0559baae28a6f00745810a4d7c83d30e31f0452c0,UNCERTAIN_AS_1,1.00000000,1.00000000,0.42857143,0.14285714,0.42857143,0.57142857,0.09428571,0.57142857,0.11809524,0.66571429,True,marnie_grimmsnarl,cynthia_garchomp,alakazam_psychic|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,2a45004015205c6f997100b0559baae28a6f00745810a4d7c83d30e31f0452c0,OBSERVED_WORST_FILL,0.22000000,1.00000000,0.42857143,0.14285714,0.42857143,0.57142857,0.09428571,0.57142857,0.11809524,0.22000000,True,marnie_grimmsnarl,cynthia_garchomp,alakazam_psychic|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,2a45004015205c6f997100b0559baae28a6f00745810a4d7c83d30e31f0452c0,OBSERVED_ONLY_RENORMALIZED_LEGACY,,1.00000000,0.42857143,0.14285714,0.42857143,0.57142857,0.09428571,0.57142857,0.11809524,0.20666667,False,marnie_grimmsnarl,cynthia_garchomp,alakazam_psychic|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,OBSERVED_CELLS_ONLY_RENORMALIZED_NOT_FULL_META_ESTIMATE
rocket_mewtwo_spidops,718fa61c99f47a29ac79edac7fe5da739a0d2a6d1ca556901fc9a3296b42b2e2,UNOBSERVED_ONLY_AS_0,0.00000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.10714286,0.10714286,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,718fa61c99f47a29ac79edac7fe5da739a0d2a6d1ca556901fc9a3296b42b2e2,UNOBSERVED_ONLY_AS_0_25,0.25000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.10714286,0.25000000,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,718fa61c99f47a29ac79edac7fe5da739a0d2a6d1ca556901fc9a3296b42b2e2,UNOBSERVED_ONLY_AS_0_50,0.50000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.10714286,0.39285714,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,718fa61c99f47a29ac79edac7fe5da739a0d2a6d1ca556901fc9a3296b42b2e2,UNCERTAIN_AS_0,0.00000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.10714286,0.00000000,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,718fa61c99f47a29ac79edac7fe5da739a0d2a6d1ca556901fc9a3296b42b2e2,UNCERTAIN_AS_0_25,0.25000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.10714286,0.25000000,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,718fa61c99f47a29ac79edac7fe5da739a0d2a6d1ca556901fc9a3296b42b2e2,UNCERTAIN_AS_0_50,0.50000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.10714286,0.50000000,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,718fa61c99f47a29ac79edac7fe5da739a0d2a6d1ca556901fc9a3296b42b2e2,UNCERTAIN_AS_1,1.00000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.10714286,1.00000000,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,718fa61c99f47a29ac79edac7fe5da739a0d2a6d1ca556901fc9a3296b42b2e2,OBSERVED_WORST_FILL,,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.10714286,,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,718fa61c99f47a29ac79edac7fe5da739a0d2a6d1ca556901fc9a3296b42b2e2,OBSERVED_ONLY_RENORMALIZED_LEGACY,,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.10714286,0.25000000,False,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,OBSERVED_CELLS_ONLY_RENORMALIZED_NOT_FULL_META_ESTIMATE
rocket_mewtwo_spidops,787c994064089e717d7e1abb51053b79a9d4c9e79b03bb6b7fb5834b58cc903f,UNOBSERVED_ONLY_AS_0,0.00000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.08571429,0.08571429,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,787c994064089e717d7e1abb51053b79a9d4c9e79b03bb6b7fb5834b58cc903f,UNOBSERVED_ONLY_AS_0_25,0.25000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.08571429,0.22857143,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,787c994064089e717d7e1abb51053b79a9d4c9e79b03bb6b7fb5834b58cc903f,UNOBSERVED_ONLY_AS_0_50,0.50000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.08571429,0.37142857,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,787c994064089e717d7e1abb51053b79a9d4c9e79b03bb6b7fb5834b58cc903f,UNCERTAIN_AS_0,0.00000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.08571429,0.00000000,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,787c994064089e717d7e1abb51053b79a9d4c9e79b03bb6b7fb5834b58cc903f,UNCERTAIN_AS_0_25,0.25000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.08571429,0.25000000,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,787c994064089e717d7e1abb51053b79a9d4c9e79b03bb6b7fb5834b58cc903f,UNCERTAIN_AS_0_50,0.50000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.08571429,0.50000000,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,787c994064089e717d7e1abb51053b79a9d4c9e79b03bb6b7fb5834b58cc903f,UNCERTAIN_AS_1,1.00000000,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.08571429,1.00000000,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,787c994064089e717d7e1abb51053b79a9d4c9e79b03bb6b7fb5834b58cc903f,OBSERVED_WORST_FILL,,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.08571429,,True,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,ASSUMPTION_NOT_POINT_ESTIMATE
rocket_mewtwo_spidops,787c994064089e717d7e1abb51053b79a9d4c9e79b03bb6b7fb5834b58cc903f,OBSERVED_ONLY_RENORMALIZED_LEGACY,,1.00000000,0.00000000,0.42857143,0.57142857,1.00000000,0.00000000,0.42857143,0.08571429,0.20000000,False,,marnie_grimmsnarl,alakazam_psychic|cynthia_garchomp|rocket_mewtwo_spidops|kangaskhan_crustle,UNIQUE_TEAM_DAY_SHARE_WITHIN_MAJOR_MATCHUPS,OBSERVED_CELLS_ONLY_RENORMALIZED_NOT_FULL_META_ESTIMATE
